"filename","sex","age"
"HSLLD/HV5/MT/conmt5","male",91
"HSLLD/HV5/MT/ctrmt5","male",88
"HSLLD/HV5/MT/davmt5","male",88
"HSLLD/HV5/MT/diamt5","female",87
"HSLLD/HV5/MT/donmt5","male",76
"HSLLD/HV5/MT/ethmt5","male",92
"HSLLD/HV5/MT/geomt5","male",85
"HSLLD/HV5/MT/gilmt5","male",87
"HSLLD/HV5/MT/inamt5","female",89
"HSLLD/HV5/MT/jacmt5","male",87
"HSLLD/HV5/MT/jammt5","male",89
"HSLLD/HV5/MT/jeamt5","female",67
"HSLLD/HV5/MT/jebmt5","male",86
"HSLLD/HV5/MT/jenmt5","female",92
"HSLLD/HV5/MT/jermt5","male",89
"HSLLD/HV5/MT/jesmt5","female",83
"HSLLD/HV5/MT/joymt5","female",88
"HSLLD/HV5/MT/karmt5","female",85
"HSLLD/HV5/MT/kurmt5","male",77
"HSLLD/HV5/MT/maymt5a","female",87
"HSLLD/HV5/MT/maymt5b","female",87
"HSLLD/HV5/MT/megmt5","female",89
"HSLLD/HV5/MT/melmt5","female",91
"HSLLD/HV5/MT/monmt5","female",90
"HSLLD/HV5/MT/mrkmt5","male",89
"HSLLD/HV5/MT/paumt5","male",86
"HSLLD/HV5/MT/petmt5","male",85
"HSLLD/HV5/MT/rilmt5","female",90
"HSLLD/HV5/MT/rosmt5","female",91
"HSLLD/HV5/MT/sarmt5","female",84
"HSLLD/HV5/MT/shlmt5","female",86
"HSLLD/HV5/MT/shomt5","female",85
"HSLLD/HV5/MT/susmt5","female",91
"HSLLD/HV5/MT/tammt5","female",88
"HSLLD/HV5/MT/trimt5","female",89
"HSLLD/HV5/MT/vicmt5","female",90
"HSLLD/HV5/MT/zenmt5","female",92
"HSLLD/HV7/ET/aceet7","female",110
"HSLLD/HV7/ET/admet7","male",115
"HSLLD/HV7/ET/aimet7","female",117
"HSLLD/HV7/ET/aliet7","female",122
"HSLLD/HV7/ET/allet7","female",108
"HSLLD/HV7/ET/anaet7","female",92
"HSLLD/HV7/ET/annet7","female",125
"HSLLD/HV7/ET/apret7","female",109
"HSLLD/HV7/ET/astet7","female",112
"HSLLD/HV7/ET/bobet7","male",112
"HSLLD/HV7/ET/braet7","male",121
"HSLLD/HV7/ET/briet7","male",122
"HSLLD/HV7/ET/brnet7","female",122
"HSLLD/HV7/ET/caset7","male",114
"HSLLD/HV7/ET/catet7","female",120
"HSLLD/HV7/ET/claet7","female",111
"HSLLD/HV7/ET/conet7","male",117
"HSLLD/HV7/ET/ctret7","male",111
"HSLLD/HV7/ET/davet7","male",110
"HSLLD/HV7/ET/diaet7","female",111
"HSLLD/HV7/ET/emiet7","female",107
"HSLLD/HV7/ET/ethet7","male",121
"HSLLD/HV7/ET/geoet7","male",117
"HSLLD/HV7/ET/greet7","male",111
"HSLLD/HV7/ET/jamet7","male",124
"HSLLD/HV7/ET/jeaet7","female",116
"HSLLD/HV7/ET/jebet7","male",109
"HSLLD/HV7/ET/jenet7","female",127
"HSLLD/HV7/ET/jeret7","male",121
"HSLLD/HV7/ET/jeset7","female",116
"HSLLD/HV7/ET/joeet7","male",117
"HSLLD/HV7/ET/joyet7","female",115
"HSLLD/HV7/ET/juset7","male",116
"HSLLD/HV7/ET/kevet7","male",89
"HSLLD/HV7/ET/kuret7","male",112
"HSLLD/HV7/ET/maret7","female",118
"HSLLD/HV7/ET/mayet7","female",114
"HSLLD/HV7/ET/meget7","female",113
"HSLLD/HV7/ET/melet7","female",119
"HSLLD/HV7/ET/nedet7","male",126
"HSLLD/HV7/ET/pauet7","male",112
"HSLLD/HV7/ET/petet7","male",114
"HSLLD/HV7/ET/raset7","female",121
"HSLLD/HV7/ET/rauet7","male",118
"HSLLD/HV7/ET/rilet7","female",122
"HSLLD/HV7/ET/rocet7","female",142
"HSLLD/HV7/ET/roset7","female",116
"HSLLD/HV7/ET/saret7","female",110
"HSLLD/HV7/ET/stnet7","male",110
"HSLLD/HV7/ET/suset7","female",115
"HSLLD/HV7/ET/todet7","male",113
"HSLLD/HV7/ET/tomet7","male",114
"HSLLD/HV7/ET/triet7","female",118
"HSLLD/HV7/ET/vicet7","female",116
"HSLLD/HV7/ET/zanet7","male",122
"HSLLD/HV7/LW/acelw7","female",110
"HSLLD/HV7/LW/admlw7","male",115
"HSLLD/HV7/LW/aimlw7","female",117
"HSLLD/HV7/LW/alilw7","female",122
"HSLLD/HV7/LW/alllw7","female",108
"HSLLD/HV7/LW/analw7","female",92
"HSLLD/HV7/LW/annlw7","female",125
"HSLLD/HV7/LW/aprlw7","female",109
"HSLLD/HV7/LW/boblw7","male",116
"HSLLD/HV7/LW/bralw7","male",121
"HSLLD/HV7/LW/brilw7","male",122
"HSLLD/HV7/LW/brnlw7","female",118
"HSLLD/HV7/LW/caslw7","male",114
"HSLLD/HV7/LW/catlw7","female",120
"HSLLD/HV7/LW/clalw7","female",87
"HSLLD/HV7/LW/conlw7","male",117
"HSLLD/HV7/LW/ctrlw7","male",111
"HSLLD/HV7/LW/davlw7","male",110
"HSLLD/HV7/LW/dialw7","female",111
"HSLLD/HV7/LW/emilw7","female",107
"HSLLD/HV7/LW/ethlw7","male",121
"HSLLD/HV7/LW/geolw7","male",117
"HSLLD/HV7/LW/grelw7","male",111
"HSLLD/HV7/LW/jacet7","male",101
"HSLLD/HV7/LW/jaclw7","male",101
"HSLLD/HV7/LW/jamlw7","male",124
"HSLLD/HV7/LW/jealw7","female",116
"HSLLD/HV7/LW/jeblw7","male",109
"HSLLD/HV7/LW/jenlw7","female",127
"HSLLD/HV7/LW/jerlw7","male",121
"HSLLD/HV7/LW/jeslw7","female",116
"HSLLD/HV7/LW/joelw7","male",117
"HSLLD/HV7/LW/joylw7","female",115
"HSLLD/HV7/LW/juslw7","male",116
"HSLLD/HV7/LW/kevlw7","male",113
"HSLLD/HV7/LW/kurlw7","male",112
"HSLLD/HV7/LW/marlw7","female",118
"HSLLD/HV7/LW/maylw7","female",113
"HSLLD/HV7/LW/meglw7","female",113
"HSLLD/HV7/LW/mellw7","female",119
"HSLLD/HV7/LW/nedlw7","male",126
"HSLLD/HV7/LW/paulw7","male",112
"HSLLD/HV7/LW/petlw7","male",114
"HSLLD/HV7/LW/raslw7","female",121
"HSLLD/HV7/LW/raulw7","male",118
"HSLLD/HV7/LW/rillw7","female",122
"HSLLD/HV7/LW/roclw7","female",140
"HSLLD/HV7/LW/roslw7","female",117
"HSLLD/HV7/LW/sarlw7","female",110
"HSLLD/HV7/LW/stnlw7","male",111
"HSLLD/HV7/LW/suslw7","female",115
"HSLLD/HV7/LW/todlw7","male",113
"HSLLD/HV7/LW/tomlw7","male",114
"HSLLD/HV7/LW/trilw7","female",118
"HSLLD/HV7/LW/viclw7","female",116
"HSLLD/HV7/LW/zanlw7","male",122
"HSLLD/HV7/MD/acemd7","None","None"
"HSLLD/HV7/MD/admmd7","None","None"
"HSLLD/HV7/MD/aimmd7","None","None"
"HSLLD/HV7/MD/anamd7","None","None"
"HSLLD/HV7/MD/annmd7","None","None"
"HSLLD/HV7/MD/aprmd7","None","None"
"HSLLD/HV7/MD/bobmd7","None","None"
"HSLLD/HV7/MD/bramd7","None","None"
"HSLLD/HV7/MD/brimd7","None","None"
"HSLLD/HV7/MD/brnmd7","None","None"
"HSLLD/HV7/MD/casmd7","None","None"
"HSLLD/HV7/MD/catmd7","None","None"
"HSLLD/HV7/MD/conmd7","None","None"
"HSLLD/HV7/MD/ethmd7","None","None"
"HSLLD/HV7/MD/geomd7","None","None"
"HSLLD/HV7/MD/gremd7","None","None"
"HSLLD/HV7/MD/jammd7","None","None"
"HSLLD/HV7/MD/jammt7","male",124
"HSLLD/HV7/MD/jeamd7","None","None"
"HSLLD/HV7/MD/jebmd7","None","None"
"HSLLD/HV7/MD/jenmd7","None","None"
"HSLLD/HV7/MD/jermd7","None","None"
"HSLLD/HV7/MD/jesmd7","None","None"
"HSLLD/HV7/MD/joymd7","None","None"
"HSLLD/HV7/MD/kevmd7","None","None"
"HSLLD/HV7/MD/kurmd7","None","None"
"HSLLD/HV7/MD/marmd7","None","None"
"HSLLD/HV7/MD/maymd7","None","None"
"HSLLD/HV7/MD/melmd7","None","None"
"HSLLD/HV7/MD/nedmd7","None","None"
"HSLLD/HV7/MD/paumd7","None","None"
"HSLLD/HV7/MD/petmd7","None","None"
"HSLLD/HV7/MD/rasmd7","None","None"
"HSLLD/HV7/MD/raumd7","None","None"
"HSLLD/HV7/MD/rilmd7","None","None"
"HSLLD/HV7/MD/rocmd7","None","None"
"HSLLD/HV7/MD/rocmt7","female",142
"HSLLD/HV7/MD/rosmd7","None","None"
"HSLLD/HV7/MD/sarmd7","None","None"
"HSLLD/HV7/MD/susmd7","None","None"
"HSLLD/HV7/MD/tommd7","None","None"
"HSLLD/HV7/MD/trimd7","None","None"
"HSLLD/HV7/MD/vicmd7","None","None"
"HSLLD/HV7/MT/acemt7","female",131
"HSLLD/HV7/MT/admmt7","male",115
"HSLLD/HV7/MT/allmt7","female",108
"HSLLD/HV7/MT/annmt7","female",125
"HSLLD/HV7/MT/aprmt7","female",144
"HSLLD/HV7/MT/astmt7","female",112
"HSLLD/HV7/MT/bobmt7","male",123
"HSLLD/HV7/MT/bramt7","male",121
"HSLLD/HV7/MT/brimt7","male",122
"HSLLD/HV7/MT/brnmt7","female",118
"HSLLD/HV7/MT/casmt7","male",114
"HSLLD/HV7/MT/conmt7","male",116
"HSLLD/HV7/MT/davmt7","male",113
"HSLLD/HV7/MT/diamt7","female",111
"HSLLD/HV7/MT/emimt7","female",107
"HSLLD/HV7/MT/ethmt7","male",121
"HSLLD/HV7/MT/gremt7","male",111
"HSLLD/HV7/MT/jeamt7","female",116
"HSLLD/HV7/MT/jebmt7","male",109
"HSLLD/HV7/MT/jenmt7","female",127
"HSLLD/HV7/MT/jermt7","male",121
"HSLLD/HV7/MT/jesmt7","female",119
"HSLLD/HV7/MT/joymt7","female",115
"HSLLD/HV7/MT/kevmt7","male",132
"HSLLD/HV7/MT/kurmt7","male",112
"HSLLD/HV7/MT/marmt7","female",118
"HSLLD/HV7/MT/maymt7","female",113
"HSLLD/HV7/MT/megmt7","female",113
"HSLLD/HV7/MT/melmt7","female",120
"HSLLD/HV7/MT/paumt7","male",133
"HSLLD/HV7/MT/petmt7","male",122
"HSLLD/HV7/MT/rasmt7","female",121
"HSLLD/HV7/MT/raumt7","male",118
"HSLLD/HV7/MT/rilmt7","female",116
"HSLLD/HV7/MT/rosmt7","female",117
"HSLLD/HV7/MT/sarmt7","female",110
"HSLLD/HV7/MT/stnmt7","male",111
"HSLLD/HV7/MT/susmt7","female",124
"HSLLD/HV7/MT/todmt7","male",113
"HSLLD/HV7/MT/tommt7","male",114
"HSLLD/HV7/MT/trimt7","female",118
"HSLLD/HV7/MT/vicmt7","female",116
"HSLLD/HV7/MT/zanmt7","male",122
"Haggerty/haggerty","female",32
"Hall/BlackPro/anc","None",57
"Hall/BlackPro/bom","None",57
"Hall/BlackPro/brd","None",57
"Hall/BlackPro/chj","None",57
"Hall/BlackPro/ded","None",57
"Hall/BlackPro/jaf","None",57
"Hall/BlackPro/kif","None",57
"Hall/BlackPro/mim","None",57
"Hall/BlackPro/ref","None",57
"Hall/BlackPro/trh","None",57
"Hall/BlackPro/voh","None",57
"Hall/BlackWork/anl","None",57
"Hall/BlackWork/deg","None",57
"Hall/BlackWork/kig","None",57
"Hall/BlackWork/kmf","None",57
"Hall/BlackWork/lef","None",57
"Hall/BlackWork/mis","None",57
"Hall/BlackWork/pag","None",57
"Hall/BlackWork/rog","None",57
"Hall/BlackWork/roj","None",57
"Hall/BlackWork/trc","None",57
"Hall/WhitePro/gas","None",57
"Hall/WhitePro/grc","None",57
"Hall/WhitePro/job","None",57
"Hall/WhitePro/jub","None",57
"Hall/WhitePro/lea","None",57
"Hall/WhitePro/maa","None",57
"Hall/WhitePro/rob","None",57
"Hall/WhitePro/toh","None",57
"Hall/WhitePro/tos","None",57
"Hall/WhitePro/zoe","None",57
"Hall/WhiteWork/boo","None",57
"Hall/WhiteWork/dal","None",57
"Hall/WhiteWork/kag","None",57
"Hall/WhiteWork/kao","None",57
"Hall/WhiteWork/mig","None",57
"Hall/WhiteWork/sat","None",54
"Hall/WhiteWork/stl","None",57
"Hall/WhiteWork/sut","None",57
"Higginson/April/april01","female",22
"Higginson/April/april02","female",25
"Higginson/April/april03","female",25
"Higginson/April/april04","female",33
"Higginson/April/april05","female",34
"Higginson/April/april06","female",35
"Higginson/June/june01","female",15
"Higginson/June/june02","female",16
"Higginson/June/june03","female",16
"Higginson/June/june04","female",17
"Higginson/June/june05","female",17
"Higginson/June/june06","female",17
"Higginson/June/june07","female",18
"Higginson/June/june08","female",19
"Higginson/June/june09","female",19
"Higginson/June/june10","female",19
"Higginson/June/june11","female",20
"Higginson/June/june13","female",20
"Higginson/June/june14","female",21
"Higginson/May/may01","female",11
"Higginson/May/may02","female",11
"Higginson/april01","female",22
"Higginson/april02","female",25
"Higginson/april03","female",25
"Higginson/april04","female",33
"Higginson/april05","female",34
"Higginson/april06","female",35
"Higginson/june01","female",15
"Higginson/june02","female",16
"Higginson/june03","female",16
"Higginson/june04","female",17
"Higginson/june05","female",17
"Higginson/june06","female",17
"Higginson/june07","female",18
"Higginson/june08","female",19
"Higginson/june09","female",19
"Higginson/june10","female",19
"Higginson/june11","female",20
"Higginson/june13","female",20
"Higginson/june14","female",21
"Higginson/may01","female",11
"Higginson/may02","female",11
"Kuczaj/abe001","male",29
"Kuczaj/abe002","male",29
"Kuczaj/abe003","male",29
"Kuczaj/abe004","male",29
"Kuczaj/abe005","male",29
"Kuczaj/abe006","male",30
"Kuczaj/abe007","male",30
"Kuczaj/abe008","male",30
"Kuczaj/abe009","male",30
"Kuczaj/abe010","male",30
"Kuczaj/abe011","male",30
"Kuczaj/abe012","male",30
"Kuczaj/abe013","male",30
"Kuczaj/abe014","male",30
"Kuczaj/abe015","male",30
"Kuczaj/abe016","male",30
"Kuczaj/abe017","male",30
"Kuczaj/abe018","male",31
"Kuczaj/abe019","male",31
"Kuczaj/abe020","male",31
"Kuczaj/abe021","male",31
"Kuczaj/abe022","male",31
"Kuczaj/abe023","male",31
"Kuczaj/abe024","male",31
"Kuczaj/abe025","male",32
"Kuczaj/abe026","male",32
"Kuczaj/abe027","male",32
"Kuczaj/abe028","male",32
"Kuczaj/abe029","male",32
"Kuczaj/abe030","male",32
"Kuczaj/abe031","male",33
"Kuczaj/abe032","male",33
"Kuczaj/abe033","male",33
"Kuczaj/abe034","male",33
"Kuczaj/abe035","male",33
"Kuczaj/abe036","male",33
"Kuczaj/abe037","male",33
"Kuczaj/abe038","male",33
"Kuczaj/abe039","male",34
"Kuczaj/abe040","male",34
"Kuczaj/abe041","male",34
"Kuczaj/abe042","male",34
"Kuczaj/abe043","male",34
"Kuczaj/abe044","male",34
"Kuczaj/abe045","male",34
"Kuczaj/abe046","male",34
"Kuczaj/abe047","male",34
"Kuczaj/abe048","male",34
"Kuczaj/abe049","male",35
"Kuczaj/abe050","male",35
"Kuczaj/abe051","male",35
"Kuczaj/abe052","male",35
"Kuczaj/abe053","male",35
"Kuczaj/abe054","male",35
"Kuczaj/abe055","male",35
"Kuczaj/abe056","male",35
"Kuczaj/abe057","male",36
"Kuczaj/abe058","male",36
"Kuczaj/abe059","male",36
"Kuczaj/abe060","male",36
"Kuczaj/abe061","male",36
"Kuczaj/abe062","male",37
"Kuczaj/abe063","male",37
"Kuczaj/abe064","male",37
"Kuczaj/abe065","male",37
"Kuczaj/abe066","male",37
"Kuczaj/abe067","male",37
"Kuczaj/abe068","male",37
"Kuczaj/abe069","male",37
"Kuczaj/abe070","male",38
"Kuczaj/abe071","male",38
"Kuczaj/abe072","male",38
"Kuczaj/abe073","male",38
"Kuczaj/abe074","male",38
"Kuczaj/abe075","male",38
"Kuczaj/abe076","male",38
"Kuczaj/abe077","male",38
"Kuczaj/abe078","male",39
"Kuczaj/abe079","male",39
"Kuczaj/abe080","male",39
"Kuczaj/abe081","male",39
"Kuczaj/abe082","male",39
"Kuczaj/abe083","male",39
"Kuczaj/abe084","male",39
"Kuczaj/abe085","male",39
"Kuczaj/abe086","male",39
"Kuczaj/abe087","male",40
"Kuczaj/abe088","male",40
"Kuczaj/abe089","male",40
"Kuczaj/abe090","male",40
"Kuczaj/abe091","male",40
"Kuczaj/abe092","male",40
"Kuczaj/abe093","male",40
"Kuczaj/abe094","male",40
"Kuczaj/abe095","male",41
"Kuczaj/abe096","male",41
"Kuczaj/abe097","male",41
"Kuczaj/abe098","male",41
"Kuczaj/abe099","male",41
"Kuczaj/abe100","male",41
"Kuczaj/abe101","male",41
"Kuczaj/abe102","male",42
"Kuczaj/abe103","male",42
"Kuczaj/abe104","male",42
"Kuczaj/abe105","male",42
"Kuczaj/abe106","male",42
"Kuczaj/abe107","male",42
"Kuczaj/abe108","male",42
"Kuczaj/abe109","male",42
"Kuczaj/abe110","male",43
"Kuczaj/abe111","male",43
"Kuczaj/abe112","male",43
"Kuczaj/abe113","male",43
"Kuczaj/abe114","male",43
"Kuczaj/abe115","male",43
"Kuczaj/abe116","male",43
"Kuczaj/abe117","male",43
"Kuczaj/abe118","male",44
"Kuczaj/abe119","male",44
"Kuczaj/abe120","male",44
"Kuczaj/abe121","male",44
"Kuczaj/abe122","male",44
"Kuczaj/abe123","male",44
"Kuczaj/abe124","male",44
"Kuczaj/abe125","male",45
"Kuczaj/abe126","male",45
"Kuczaj/abe127","male",45
"Kuczaj/abe128","male",45
"Kuczaj/abe129","male",45
"Kuczaj/abe130","male",45
"Kuczaj/abe131","male",45
"Kuczaj/abe132","male",45
"Kuczaj/abe133","male",45
"Kuczaj/abe134","male",45
"Kuczaj/abe135","male",46
"Kuczaj/abe136","male",46
"Kuczaj/abe137","male",46
"Kuczaj/abe138","male",46
"Kuczaj/abe139","male",46
"Kuczaj/abe140","male",46
"Kuczaj/abe141","male",46
"Kuczaj/abe142","male",46
"Kuczaj/abe143","male",46
"Kuczaj/abe144","male",47
"Kuczaj/abe145","male",47
"Kuczaj/abe146","male",47
"Kuczaj/abe147","male",47
"Kuczaj/abe148","male",47
"Kuczaj/abe149","male",47
"Kuczaj/abe150","male",47
"Kuczaj/abe151","male",48
"Kuczaj/abe152","male",48
"Kuczaj/abe153","male",48
"Kuczaj/abe154","male",48
"Kuczaj/abe155","male",49
"Kuczaj/abe156","male",49
"Kuczaj/abe157","male",49
"Kuczaj/abe158","male",49
"Kuczaj/abe159","male",49
"Kuczaj/abe160","male",49
"Kuczaj/abe161","male",50
"Kuczaj/abe162","male",50
"Kuczaj/abe163","male",50
"Kuczaj/abe164","male",50
"Kuczaj/abe165","male",50
"Kuczaj/abe166","male",50
"Kuczaj/abe167","male",51
"Kuczaj/abe168","male",51
"Kuczaj/abe169","male",51
"Kuczaj/abe170","male",51
"Kuczaj/abe171","male",51
"Kuczaj/abe172","male",51
"Kuczaj/abe173","male",52
"Kuczaj/abe174","male",52
"Kuczaj/abe175","male",52
"Kuczaj/abe176","male",53
"Kuczaj/abe177","male",53
"Kuczaj/abe178","male",53
"Kuczaj/abe179","male",54
"Kuczaj/abe180","male",54
"Kuczaj/abe181","male",54
"Kuczaj/abe182","male",54
"Kuczaj/abe183","male",54
"Kuczaj/abe184","male",54
"Kuczaj/abe185","male",55
"Kuczaj/abe186","male",55
"Kuczaj/abe187","male",55
"Kuczaj/abe188","male",55
"Kuczaj/abe189","male",55
"Kuczaj/abe190","male",56
"Kuczaj/abe191","male",56
"Kuczaj/abe192","male",56
"Kuczaj/abe193","male",56
"Kuczaj/abe194","male",57
"Kuczaj/abe195","male",57
"Kuczaj/abe196","male",57
"Kuczaj/abe197","male",57
"Kuczaj/abe198","male",58
"Kuczaj/abe199","male",58
"Kuczaj/abe200","male",58
"Kuczaj/abe201","male",58
"Kuczaj/abe202","male",58
"Kuczaj/abe203","male",59
"Kuczaj/abe204","male",59
"Kuczaj/abe205","male",59
"Kuczaj/abe206","male",59
"Kuczaj/abe207","male",60
"Kuczaj/abe208","male",60
"Kuczaj/abe209","male",60
"Kuczaj/abe210","male",60
"MacWhinney/07a1","male",16
"MacWhinney/07a2","male",16
"MacWhinney/07b1","male",17
"MacWhinney/07b2","male",17
"MacWhinney/08a","male",18
"MacWhinney/08b","male",18
"MacWhinney/0notlinked/01diary","None",1
"MacWhinney/0notlinked/07b-front","male",17
"MacWhinney/0notlinked/20b2","male",31
"MacWhinney/0notlinked/21a2","male",31
"MacWhinney/0notlinked/21b1","male",31
"MacWhinney/0notlinked/21b2","male",31
"MacWhinney/0notlinked/27a1-end","male",34
"MacWhinney/0notlinked/61a-inc","male",65
"MacWhinney/19a1","male",28
"MacWhinney/19a2","male",29
"MacWhinney/19b1","male",29
"MacWhinney/19b2","male",30
"MacWhinney/20a1","male",31
"MacWhinney/20a2","male",31
"MacWhinney/20b1","male",31
"MacWhinney/21a1","male",31
"MacWhinney/22a1","male",32
"MacWhinney/22a2","male",32
"MacWhinney/22b1","male",32
"MacWhinney/22b2","male",32
"MacWhinney/23a","male",32
"MacWhinney/23b1","male",32
"MacWhinney/23b2","male",32
"MacWhinney/24a1","male",33
"MacWhinney/24a2","male",33
"MacWhinney/24b1","male",33
"MacWhinney/24b2","male",33
"MacWhinney/25a1","male",33
"MacWhinney/25a2","male",33
"MacWhinney/25b1","male",33
"MacWhinney/25b2","male",33
"MacWhinney/26a1","male",33
"MacWhinney/26a2","male",33
"MacWhinney/26b2","male",33
"MacWhinney/27a1","male",34
"MacWhinney/27a2","male",34
"MacWhinney/27b1","male",34
"MacWhinney/27b2","male",34
"MacWhinney/28","male",34
"MacWhinney/28a2","male",34
"MacWhinney/28b1","male",34
"MacWhinney/28b2","male",34
"MacWhinney/29a1","male",35
"MacWhinney/29a2","male",35
"MacWhinney/29b","male",35
"MacWhinney/30a1","male",35
"MacWhinney/30a2","male",35
"MacWhinney/30b1","male",35
"MacWhinney/30b2","male",35
"MacWhinney/31a1","male",35
"MacWhinney/31a2","male",35
"MacWhinney/31b1","male",35
"MacWhinney/31b2","male",35
"MacWhinney/32a1","male",36
"MacWhinney/32a2","male",36
"MacWhinney/32b","male",36
"MacWhinney/33a1","male",37
"MacWhinney/33a2","male",37
"MacWhinney/33b1","male",37
"MacWhinney/33b2","male",37
"MacWhinney/34a1","male",37
"MacWhinney/34a2","male",37
"MacWhinney/34b1","male",37
"MacWhinney/34b2","male",37
"MacWhinney/35a1","male",38
"MacWhinney/35a2","male",38
"MacWhinney/35b1","male",38
"MacWhinney/35b2","male",39
"MacWhinney/36a1","male",39
"MacWhinney/36a2","male",39
"MacWhinney/36b1","male",39
"MacWhinney/36b2","male",39
"MacWhinney/37a1","male",40
"MacWhinney/37a2","male",40
"MacWhinney/37b1","male",40
"MacWhinney/37b2","male",40
"MacWhinney/38a1","male",40
"MacWhinney/38a2","male",40
"MacWhinney/38b1","male",40
"MacWhinney/38b2","male",40
"MacWhinney/39a1","male",41
"MacWhinney/39a2","male",41
"MacWhinney/39b1","male",41
"MacWhinney/39b2","male",41
"MacWhinney/40a1","male",41
"MacWhinney/40a2","male",42
"MacWhinney/40b","male",42
"MacWhinney/41a1","male",42
"MacWhinney/41a2","male",42
"MacWhinney/41b1","male",42
"MacWhinney/41b2","male",42
"MacWhinney/42a1","male",43
"MacWhinney/42a2","male",43
"MacWhinney/42b2","male",43
"MacWhinney/43a1","male",43
"MacWhinney/43a2","male",43
"MacWhinney/43b1","male",44
"MacWhinney/43b2","male",44
"MacWhinney/44a1","male",44
"MacWhinney/44a2","male",44
"MacWhinney/44b1","male",44
"MacWhinney/44b2","male",44
"MacWhinney/45a1","male",45
"MacWhinney/45a2","male",45
"MacWhinney/45b1","male",46
"MacWhinney/45b2","male",47
"MacWhinney/46a1","male",47
"MacWhinney/46a2","male",47
"MacWhinney/46b1","male",47
"MacWhinney/46b2","male",48
"MacWhinney/47a1","male",48
"MacWhinney/47a2","male",48
"MacWhinney/47b1","male",49
"MacWhinney/47b2","male",49
"MacWhinney/48a1","male",50
"MacWhinney/48a2","male",50
"MacWhinney/48b1","male",50
"MacWhinney/48b2","male",50
"MacWhinney/49a1","male",51
"MacWhinney/49a2","male",51
"MacWhinney/49b1","male",51
"MacWhinney/49b2","male",51
"MacWhinney/50a1","male",52
"MacWhinney/50a2","male",52
"MacWhinney/50b1","male",52
"MacWhinney/50b2","male",52
"MacWhinney/51a1","male",52
"MacWhinney/51a2","male",52
"MacWhinney/51b1","male",52
"MacWhinney/51b2","male",52
"MacWhinney/52a1","male",53
"MacWhinney/52a2","male",53
"MacWhinney/52b1","male",53
"MacWhinney/52b2","male",53
"MacWhinney/53a1","male",54
"MacWhinney/53a2","male",54
"MacWhinney/53b1","male",54
"MacWhinney/53b2","male",54
"MacWhinney/54a1","male",56
"MacWhinney/54a2","male",56
"MacWhinney/54b1","male",56
"MacWhinney/54b2","male",56
"MacWhinney/55a1","male",58
"MacWhinney/55a2","male",58
"MacWhinney/55b1","male",58
"MacWhinney/55b2","male",58
"MacWhinney/56a1","male",59
"MacWhinney/56a2","male",59
"MacWhinney/57a1","male",60
"MacWhinney/57a2","male",60
"MacWhinney/57b1","male",60
"MacWhinney/57b2","male",60
"MacWhinney/58a1","male",62
"MacWhinney/58a2","male",62
"MacWhinney/58b1","male",62
"MacWhinney/58b2","male",62
"MacWhinney/59a1","male",63
"MacWhinney/59a2","male",63
"MacWhinney/59b1","male",63
"MacWhinney/59b2","male",63
"MacWhinney/60a1","male",65
"MacWhinney/60a2","male",65
"MacWhinney/60b1","male",65
"MacWhinney/60b2","male",65
"MacWhinney/61a2","male",66
"MacWhinney/61b1","male",66
"MacWhinney/61b2","male",66
"MacWhinney/62a1","male",67
"MacWhinney/62a2","male",67
"MacWhinney/62b1","male",67
"MacWhinney/62b2","male",67
"MacWhinney/63a1","male",67
"MacWhinney/63a2","male",67
"MacWhinney/63b1","male",67
"MacWhinney/63b2","male",67
"MacWhinney/64a1","male",69
"MacWhinney/64a2","male",69
"MacWhinney/64b1","male",69
"MacWhinney/64b2","male",69
"MacWhinney/65a1","male",69
"MacWhinney/65a2","male",47
"MacWhinney/65b1","male",69
"MacWhinney/65b2","male",47
"MacWhinney/66a1","None",70
"MacWhinney/66a2","None",70
"MacWhinney/66b1","None",70
"MacWhinney/66b2","None",70
"MacWhinney/67a1","male",71
"MacWhinney/67a2","male",71
"MacWhinney/67b1","male",71
"MacWhinney/67b2","male",71
"MacWhinney/68a1","male",72
"MacWhinney/68a2","male",72
"MacWhinney/68b1","male",72
"MacWhinney/68b2","male",72
"MacWhinney/69a1","male",72
"MacWhinney/69a2","male",72
"MacWhinney/69b1","male",72
"MacWhinney/69b2","male",72
"MacWhinney/70a1","male",50
"MacWhinney/70a2","male",73
"MacWhinney/70b","male",73
"MacWhinney/71a1","male",74
"MacWhinney/71a2","male",74
"MacWhinney/71b1","male",74
"MacWhinney/71b2","male",74
"MacWhinney/72a","None",52
"MacWhinney/72b","None",52
"MacWhinney/72c","male",75
"MacWhinney/72d","male",75
"MacWhinney/72e","male",75
"MacWhinney/72f","None",52
"MacWhinney/72g","None",52
"MacWhinney/72h","male",75
"MacWhinney/73a","male",75
"MacWhinney/73b","male",75
"MacWhinney/73c","male",75
"MacWhinney/73d","male",75
"MacWhinney/73e","male",75
"MacWhinney/74a1","male",76
"MacWhinney/74a2","male",76
"MacWhinney/74b1","male",76
"MacWhinney/74b2","male",76
"MacWhinney/75a1","male",77
"MacWhinney/75a2","male",77
"MacWhinney/75b1","male",77
"MacWhinney/75b2","male",77
"MacWhinney/76a1","male",78
"MacWhinney/76a2","male",78
"MacWhinney/76b1","male",78
"MacWhinney/76b2","male",78
"MacWhinney/77a1","male",79
